transit_timestamp,bus_route,payment_method,fare_class_category,ridership,transfers,date
2023-01-01T00:00:00.000,M9,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,M9,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M8,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,M8,omny,OMNY - Full Fare,8,0,2023-01-01
2023-01-01T00:00:00.000,M86+,metrocard,Metrocard - Fair Fare,2,2,2023-01-01
2023-01-01T00:00:00.000,M86+,metrocard,Metrocard - Other,2,0,2023-01-01
2023-01-01T00:00:00.000,M86+,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,M86+,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M86+,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,M8,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,M86+,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M86+,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,M86+,omny,OMNY - Full Fare,28,5,2023-01-01
2023-01-01T00:00:00.000,M86+,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,M9,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,M9,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,M9,metrocard,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,M9,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,M86+,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,M104,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,M104,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M104,metrocard,Metrocard - Seniors & Disability,18,1,2023-01-01
2023-01-01T00:00:00.000,BX5,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX5,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX6,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX6,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX6,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX6+,metrocard,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX6+,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX6+,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX6+,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX6+,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX7,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX7,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX7,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX7,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX7,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX5,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX4A,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX4A,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX4A,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX41+,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX42,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX42,metrocard,Metrocard - Unlimited 30-Day,3,0,2023-01-01
2023-01-01T00:00:00.000,BX42,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX42,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX42,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX42,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX8,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX42,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX46,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX46,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX46,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX46,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX4A,metrocard,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX4A,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX4A,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX46,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX41+,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX8,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX8,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX92,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX92,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX95,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX95,metrocard,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX95,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX95,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX99,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX99,metrocard,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX99,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX99,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX99,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM1,metrocard,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM1,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM1,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM1,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX92,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX92,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX92,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX92,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX8,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX8,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX8,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX8,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX9,metrocard,Metrocard - Unlimited 30-Day,7,0,2023-01-01
2023-01-01T00:00:00.000,BX9,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX9,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX8,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX9,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX9,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX9,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX90,metrocard,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX90,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX90,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX92,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX92,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX9,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM1,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX41+,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX41+,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX33,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX33,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX34,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX34,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX34,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX35,metrocard,Metrocard - Seniors & Disability,1,0,2023-01-01
2023-01-01T00:00:00.000,BX35,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX35,metrocard,Metrocard - Unlimited 30-Day,4,0,2023-01-01
2023-01-01T00:00:00.000,BX35,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX35,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX35,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX35,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX35,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX35,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX35,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX33,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX33,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX33,metrocard,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX32,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX30,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX30,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX30,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX30,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX30,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX31,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX31,metrocard,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BX35,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX31,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX31,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX32,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX32,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX32,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX32,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX32,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX32,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX31,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX41+,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX36,metrocard,Metrocard - Fair Fare,2,0,2023-01-01
2023-01-01T00:00:00.000,BX36,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX4,metrocard,Metrocard - Unlimited 7-Day,4,0,2023-01-01
2023-01-01T00:00:00.000,BX4,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX4,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX4,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX4,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX40,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX40,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX40,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX40,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX41,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX41,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX41,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX41,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BX41,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX41+,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX4,metrocard,Metrocard - Unlimited 30-Day,2,0,2023-01-01
2023-01-01T00:00:00.000,BX4,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX39,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX39,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX36,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX36,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX36,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX36,omny,OMNY - Full Fare,3,1,2023-01-01
2023-01-01T00:00:00.000,BX38,metrocard,Metrocard - Full Fare,1,1,2023-01-01
2023-01-01T00:00:00.000,BX38,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX38,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX36,metrocard,Metrocard - Unlimited 30-Day,4,0,2023-01-01
2023-01-01T00:00:00.000,BX38,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX38,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX39,metrocard,Metrocard - Fair Fare,2,0,2023-01-01
2023-01-01T00:00:00.000,BX39,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX39,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BX39,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX39,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BX39,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BX38,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM10,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM10,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM10,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,L91,metrocard,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,L91,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,L91,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,L91,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,L91,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,L91,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,L92,metrocard,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,L92,metrocard,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,L92,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,L92,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,L92,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,L92,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,L92,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,M1,metrocard,Metrocard - Fair Fare,1,0,2023-01-01
2023-01-01T00:00:00.000,M1,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,L90,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,L90,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,L90,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,L90,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,D99,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,F1,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,F1,metrocard,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,F1,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,F1,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,F1,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,F1,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,M1,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,F1,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,J90,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,J90,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,J90,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,J90,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,J90,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,J99,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,J99,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,J90,metrocard,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,D99,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,M1,metrocard,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,M1,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M101,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,M101,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,M101,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,M101,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,M102,metrocard,Metrocard - Seniors & Disability,9,1,2023-01-01
2023-01-01T00:00:00.000,M102,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M102,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,M102,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,M103,metrocard,Metrocard - Fair Fare,5,0,2023-01-01
2023-01-01T00:00:00.000,M103,metrocard,Metrocard - Full Fare,9,5,2023-01-01
2023-01-01T00:00:00.000,M103,metrocard,Metrocard - Seniors & Disability,3,0,2023-01-01
2023-01-01T00:00:00.000,M103,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,M103,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M103,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,M103,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,M101,metrocard,Metrocard - Seniors & Disability,13,1,2023-01-01
2023-01-01T00:00:00.000,M101,metrocard,Metrocard - Full Fare,24,6,2023-01-01
2023-01-01T00:00:00.000,M100,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,M100,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,M1,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,M1,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,M1,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M1,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,M10,metrocard,Metrocard - Seniors & Disability,8,2,2023-01-01
2023-01-01T00:00:00.000,M10,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M10,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,M1,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M10,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M10,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,M100,metrocard,Metrocard - Other,3,0,2023-01-01
2023-01-01T00:00:00.000,M100,metrocard,Metrocard - Unlimited 30-Day,4,0,2023-01-01
2023-01-01T00:00:00.000,M100,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M100,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,M100,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,M100,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,M10,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,D99,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,D99,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,D99,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM2,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM2,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM2,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM3,metrocard,Metrocard - Unlimited 7-Day,2,0,2023-01-01
2023-01-01T00:00:00.000,BXM3,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM3,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM3,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM3,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM3,omny,OMNY - Full Fare,1,0,2023-01-01
2023-01-01T00:00:00.000,BXM3,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM3,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM4,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM4,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM4,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM4,metrocard,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM2,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM2,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM2,metrocard,Metrocard - Seniors & Disability,1,0,2023-01-01
2023-01-01T00:00:00.000,BXM18,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM10,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM10,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM10,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM11,metrocard,Metrocard - Full Fare,5,1,2023-01-01
2023-01-01T00:00:00.000,BXM11,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM11,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM11,metrocard,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM4,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM11,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM11,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM11,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM11,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM11,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM18,metrocard,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM18,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM18,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM11,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM4,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM4,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM6,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM8,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM9,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM9,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM9,metrocard,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM9,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM9,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM9,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM8,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,BXM9,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
